question_id,year,exam_name,paper,section,question_number,marks,language,original_question_text,page_number,source_pdf_name,subject_id,subject_name,subject_confidence,classification_method,classification_reason,review_required,secondary_subject,secondary_subject_confidence
BPSC-Q-000195,2019,64th BPSC Mains,GS 1,Section I,11,38,English,"Discuss the UAE's invitation for India as a Guest of Honour to attend the OIC Foreign Ministers Meet as a signal change in geopolitical dynamics. 38 Hkwjktdh;	 xfr'khyrk	esa	lkadsfrd	ifjorZu	ds	:i	esa	vksvkbZlh	ds	fons'k	eaf=k;ksa	ds	lEesyu	esa	Hkkx	ysus	ds	fy;s Hkkjr	dks	vfrfFk&fo'ks""k	ds	:i	esa	;w,bZ	ds	fuea=k.k	dk	foospu	dhft;sA [kaM&III/Section-III",3,BPSC-64th-Mains-exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000196,2019,64th BPSC Mains,GS 1,Section I,12,38,English,"The following charts depict the distribution of overseas tourists from India to various countries and also the age distribution of trourists from India during the year 2017: 38 (a)	 If	 amogest	the	European	Union,	Switzerland	accounts	for	25%	of	trourists	traffic	and	it	is	known from	official	Swiss	records	that	a	total	of	4	lakh	Indian	trourists	visited	Switzerland	during	the	year 2017, then how many total number of Indian trourists in the age group of 40-49 years went abrorad from India during the year 2017? (b) If the total number of trourists of age group 30-49 is 2400000, what is the number of tourists who are more than 60 years of age? (c) If total number of Indian trourists who went to China more than 40 years of age, was 360000 constituted 30% of total tourists to China, then how many tourists of other age groups went to China?",3,BPSC-64th-Mains-exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000197,2019,64th BPSC Mains,GS 1,Section I,13,,English,The following multiple bar chart shows production of same type of vehicle (in thousands) for a period of three years by selected manufacturers and the line chart shows prices of vehicles in the year 2017:,4,BPSC-64th-Mains-exam-GS-1.pdf,BPSC-SUB-07,Statistical Analysis & Data Interpretation,0.98,two_pass_taxonomy_v1,Question requires Quantitative Data Interpretation and Statistical Analysis.,False,,
BPSC-Q-000198,2019,64th BPSC Mains,GS 1,Section I,14,38,English,"The following graph shows the populations of three countreis during the years 2012-17: 38 (a) What percent of total population is accounted by the country A in the year 2017? (b) If the sex ratios of countries B and C in the year 2016 were 106.5 and 105.2, what is the number of females in these countries? (c) If the number of females in the country A in the year 2014 is 21.25 crores, what is the sex ratio of country A in the year 2017? (d) Which year recorded the maximum growth of population in three countries? (e) Which year recorded the minimum growth of the population? fuEu	js[kkfp=k	o""kZ	 2012-17	ds	nkSjku	rhu	ns'kksa	dh	tula[;k	dks	n'kkZrk	gS% (d)	 o""kZ	 2017	esa	ns'k	A	dh	tula[;k]	dqy	tula[;k	dk	fdruk	izfr'kr	gS\ ([k)	 ;fn	 ns'kksa	B	vkSj	C	esa	o""kZ	2016	esa	fyax	vuqikr	106.5	vkSj	105.2	Fks]	rks	bu	ns'kksa	esa	fL=k;ksa	dh	la[;k fdruh	gS\",6,BPSC-64th-Mains-exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000199,2019,64th BPSC Mains,GS 1,Section I,15,36,English,"The graph below gives exports (` in thousand crore) from three companies X, Y and Z over three years. Study the line graph and answer the questions given below: 36 (a) Average annual exports for companies X and Y , respectively are approximately what percent of the average annual exports of company Z during the given period? (b)	 What	 is	the	difference	between	the	maximum	and	the	minimum	average	annual	export	over	the	years? (c) In which years, the average annual exports of the companies were same? (d) In which years, the exports from company Z were more than the average annual exports of all the companies? (e) What is the percent increase in the total export of all the companies during the years 2015-2017 in companies to the years 2011-2014? uhps	 fn,	gq,	js[kkfp=k	rhu	daifu;ksa	X, Y	vkSj	Z	ls	rhu	o""kks±	ds	fu;kZr	vk¡dM+s	(`	gtkj	djksM+	esa)	n'kkZrk	gSA js[kkfp=k	dk	vè;;u	dhft;s	vkSj	uhps	fn;s	x,	iz'uksa	ds	mÙkj	nhft;s% (d)	 nh	 xbZ	vofèk	esa	daiuh	X vkSj	daiuh	Y	dk	vkSlr	okf""kZd	fu;kZr]	daiuh	Z	ds	vkSlr	okf""kZd	fu;kZr	dk fdruk	izfr'kr	gS\ ([k)	 fn;s	x,	o""kks±	esa	vfèkdre	vkSj	U;wure	vkSlr	okf""kZd	fu;kZr	ds	chp	D;k	varj	gS\ (x)	 fdu	o""kks±	esa	daifu;ksa	ds	vkSlr	okf""kZd	fu;kZr	,dleku	Fks\ (?k)	 fdu	o""kks±	esa	diuh	 Z	dk	fu;kZr]	lHkh	daifu;ksa	ds	la;qDr	vkSlr	okf""kZd	fu;kZr	ls	vfèkd	Fkk\ (Ä)	 o""kZ	 2015&2017	ds	nkSjku	lHkh	daifu;ksa	ds	dqy	fu;kZr	esa]	o""kZ	2011-14	dh	rqyuk	esa	fdrus	izfr'kr	o`f¼ ntZ	dh	xbZ\",7,BPSC-64th-Mains-exam-GS-1.pdf,BPSC-SUB-07,Statistical Analysis & Data Interpretation,0.98,two_pass_taxonomy_v1,Question requires Quantitative Data Interpretation and Statistical Analysis.,False,,
BPSC-Q-000200,2019,64th BPSC Mains,GS 2,Section I,1,38,English,"""The Indian Constitution postulates in its Preamble that India shall be a socialist, secular, democratic republic."" What are the constitutional provisions to enforce this declaration? 38 ¶Hkkjrh;	 lafoèkku	viuh	izLrkouk	esa	Hkkjr	dks	,d	lektoknh]	èkeZfujis{k]	yksdrkaf=kd	x.kjkT;	?kksf""kr	djrk	gSA¸ bl	?kks""k.kk	dks	fØ;kfUor	djus	ds	fy;s	dkSu&ls	laoSèkkfud	micaèk	fn;s	x,	gSa\",2,BPSC-64th-Mains-exam-GS-2.pdf,BPSC-SUB-02,Polity & Governance,0.95,two_pass_taxonomy_v1,"Question addresses Constitutional provisions, Judicial principles, or Governance structures.",False,,
BPSC-Q-000201,2019,64th BPSC Mains,GS 2,Section I,2,38,English,"Critically examine the role of Governor in the State politicss in India, particularly in Bihar. Is he a mere puppet? 38 Hkkjr	 esa	jkT;	dh	jktuhfr	esa	jkT;iky	dh	Hkwfedk	dk	vkykspukRed	ijh{k.k	dhft;s]	fo'ks""k	:i	ls	fcgkj	ds	lanHkZ esaA	D;k	og	dsoy	,d	dBiqryh	gS\",2,BPSC-64th-Mains-exam-GS-2.pdf,BPSC-SUB-02,Polity & Governance,0.95,two_pass_taxonomy_v1,"Question addresses Constitutional provisions, Judicial principles, or Governance structures.",False,,
BPSC-Q-000202,2019,64th BPSC Mains,GS 2,Section I,3,38,English,"""Judicial activism is a recent phenomenon in the Indian governance."" Comment and bring out the main argument in favour and against of judicial activism. 38 ¶Hkkjrh;	 'kklu	esa	U;kf;d	lfØ;rk	,d	uohu	èkkj.kk	gSA¸	foospuk	dhft;s	rFkk	U;kf;d	lfØ;rk	ds	i{k	vkSj foi{k	esa	fn;s	x,	eq[;	rdks±	dks	Li""V	dhft;sA",2,BPSC-64th-Mains-exam-GS-2.pdf,BPSC-SUB-02,Polity & Governance,0.95,two_pass_taxonomy_v1,"Question addresses Constitutional provisions, Judicial principles, or Governance structures.",False,,
BPSC-Q-000203,2019,64th BPSC Mains,GS 2,Section I,4,38,English,"""Too many political parties are the bane of Indian politics."" Explain this fact in the context of Bihar. 38 ¶cgqr	 vfèkd	jktuSfrd	ny	Hkkjrh;	jktuhfr	ds	fy;s	vfHk'kki	gSaA¸	bl	rF;	dks	fcgkj	ds	ifjizs{;	esa	Li""V	dhft;sA [kaM&II/Section-II",2,BPSC-64th-Mains-exam-GS-2.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000204,2019,64th BPSC Mains,GS 2,Section I,5,38,English,Critically examine theneed of 'food security' in India. 38 Hkkjr	esa	^[kk|	lqj{kk*	dh	vko';drk	dk	vkykspukRed	ijh{k.k	dhft;sA,2,BPSC-64th-Mains-exam-GS-2.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000205,2019,64th BPSC Mains,GS 2,Section I,6,38,English,Explain the role of WTO in the cotext of Indian economy. 38 Hkkjrh;	vFkZO;oLFkk	ds	ifjizs{;	esa	fo'o	O;kikj	laxBu	dh	Hkwfedk	dh	O;k[;k	dhft;sA,2,BPSC-64th-Mains-exam-GS-2.pdf,BPSC-SUB-03,Indian & Bihar Economy,0.92,two_pass_taxonomy_v1,"Question concerns Indian & Bihar Economic Policy, Industrialization, or Poverty Alleviation.",False,,
BPSC-Q-000206,2019,64th BPSC Mains,GS 2,Section I,7,38,English,Evaluate the principal achievements of Indian economic planning. 38 Hkkjrh;	vkfFkZd	fu;kstu	dh	eq[;	miyfCèk;ksa	dk	ewY;kadu	dhft;sA,2,BPSC-64th-Mains-exam-GS-2.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000207,2019,64th BPSC Mains,GS 2,Section I,8,38,English,"""Unless the growth of population in checked in India, the economic development cannot be judged in its true perspective."" Examine the statement. 38 ¶tc	 rd	Hkkjr	esa	tula[;k	o`f¼	vo#¼	ugha	dh	tkrh]	rc	rd	vkfFkZd	fodkl	dks	mlds	lgh	:i	esa	ugha	ns[kk tk	ldrkA¸	bl	dFku	dk	ijh{k.k	dhft;sA [kaM&III / Section-III",3,BPSC-64th-Mains-exam-GS-2.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000208,2019,64th BPSC Mains,GS 2,Section I,9,36,English,"Despite	 the	fact	that	India	has	got	a	very	good	network	of	rivers,	there	are	several	regions	that	suffer	water shortage and particularly potable water. Discuss the role of science and technology in water management to address this problem citing examples. 36 Hkkjr	 esa	ufn;ksa	dk	lqn`<+	tky	gksus	ds	ckn	Hkh	dbZ	,sls	{ks=k	gSa]	tks	tykiwfrZ	vkSj	fo'ks""k	:i	ls	is;ty	dh	deh ls	tw>	jgs	gSaA	bl	leL;k	ds	lekèkku	gsrq	ty	izcaèku	esa	foKku	,oa	izkS|ksfxdh	dh	Hkwfedk	dh	lksnkgj.k	foospuk dhft;sA",3,BPSC-64th-Mains-exam-GS-2.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000209,2019,64th BPSC Mains,GS 2,Section I,10,36,English,"With ever-rising electricity demand and depleting convetional energy resources, country is facing acture power shortage at present. Describe in detial the means provided by present-day science and technology to overcome the grueling energy demands. 36 fo|qr	 [kir	dh	c<+rh	ek¡x	,oa	yxkrkj	?kVrs	ikjaifjd	ÅtkZ	lzksrksa	ds	dkj.k	ns'k	orZeku	esa	fo|qr	ÅtkZ	dh	deh ls	tw>	jgk	gSA	bl	fodV	ÅtkZ	[kir	ek¡x	dks	fu;af=kr	djus	ds	fy;s	orZeku	esa	foKku	,oa	izkS|ksfxdh	}kjk	iznÙk ekè;eksa	dk	foLrkj	ls	o.kZu	dhft;sA",3,BPSC-64th-Mains-exam-GS-2.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000210,2019,64th BPSC Mains,GS 2,Section I,11,36,English,"Present-day	 government	is	trying	to	develop	smart	cities	in	different	States.	What	are	your	visions	about smart. cities? Elucidate the role of sciene and technology in the development of ideal smart cities. 36 orZeku	 ljdkj	fofHkUu	jkT;ksa	esa	LekVZ	'kgj	fodflr	djus	ds	fy;s	iz;kljr	gSA	LekVZ	'kgjksa	ds	ckjs	esa	vkidh	D;k ifjdYiuk,¡	gSa\	vkn'kZ	LekVZ	'kgj	ds	fodkl	esa	foKku	,oa	izkS|ksfxdh	dh	Hkwfedk	dh	O;k[;k	dhft;sA",3,BPSC-64th-Mains-exam-GS-2.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000211,2019,64th BPSC Mains,GS 2,Section I,12,36,English,"Manifold increase of population and non-planning has led to disproportionate garbage generation. Discuss the	different	types	of	wastes.	How	can	the	country	eradicate	this	problem	with	the	help	of	science	and technology Describe in detial. 36 tula[;k	 esa	cgqeq[kh	o`f¼	,oa	v&;kstuk	ds	iQyLo:i	vlaxr	dpjk	mRiUu	gqvk	gSA	fofHkUu	izdkj	ds	dpjs	dh foopsuk	dhft;sA	bl	leL;k	dks	ns'k	fdl	izdkj	foKku	,oa	izkS|ksfxdh	dh	lgk;rk	ls	nwj	dj	ldrk	gS\	foLrkj ls	o.kZu	dhft;sA",3,BPSC-64th-Mains-exam-GS-2.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000212,2020,65th BPSC Mains,GS 1,Section I,1,38,English,What	were	the	causes	of	the	Revolt	of	1857?	What	effect	did	it	have	on	Bihar?	 38 1857	ds	foæksg	ds	D;k	dkj.k	Fks\	fcgkj	esa	mldk	izHkko	D;k	Fkk\,2,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.95,two_pass_taxonomy_v1,"Question addresses Indian and Bihar Freedom Movement, Art, Architecture, or History.",False,,
BPSC-Q-000213,2020,65th BPSC Mains,GS 1,Section I,2,38,English,Describe	the	spread	of	Western	Education	in	Bihar	between	1858-1914.	 38,2,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.95,two_pass_taxonomy_v1,"Question addresses Indian and Bihar Freedom Movement, Art, Architecture, or History.",False,,
BPSC-Q-000214,2020,65th BPSC Mains,GS 1,Section I,1858,,English,1914 	ds	nkSjku	fcgkj	esa	ik'pkR;	f'k{kk	ds	laizlkj	dk	o.kZu	dhft;sA,2,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000215,2020,65th BPSC Mains,GS 1,Section I,3,38,English,"Write	a	note	on	Swami	Sahajanand	and	the	Kisan	Sabha	Movement.	 38 Lokeh	lgtkuan	vkSj	fdlku	lHkh	vkanksyu	ij	,d	fVIi.kh	fyf[k;sA",2,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.95,two_pass_taxonomy_v1,"Question addresses Indian and Bihar Freedom Movement, Art, Architecture, or History.",False,,
BPSC-Q-000216,2020,65th BPSC Mains,GS 1,Section I,4,38,English,Explain	the	social	and	economic	ideas	of	Ram	Manohar	Lohia	and	Jayaprakash	Narayan.	 38 jke	euksgj	yksfg;k	vkSj	t;izdk'k	ukjk;.k	ds	lkekftd	vkSj	vkfFkZd	fparu	dh	O;k[;k	dhft;sA,2,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.95,two_pass_taxonomy_v1,"Question addresses Indian and Bihar Freedom Movement, Art, Architecture, or History.",False,,
BPSC-Q-000217,2020,65th BPSC Mains,GS 1,Section I,5,38,English,"Discuss	the	features	of	Pala	art	and	architecture	and	its	relationship	with	Buddhism.	 38 iky	 dyk	rFkk	Hkou&fuekZ.k	dyk	dh	fo'ks""krkvksa	dks	Li""V	dhft;s	rFkk	ckS¼	èkeZ	ds	lkFk	muds	lacaèk	ij	Hkh izdk'k	Mkfy;sA",2,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.95,two_pass_taxonomy_v1,"Question addresses Indian and Bihar Freedom Movement, Art, Architecture, or History.",False,,
BPSC-Q-000218,2020,65th BPSC Mains,GS 1,Section I,6,38,English,Write	short	notes	on	any	two	of	the	following:	 19×2=38 (a)	Dr.	Rajendra	Prasad	and	the	National	Movement (b)	Gandhiji	views	on	caste	and	religion (c)	The	Dalit	Movement	in	Bihar.,2,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.95,two_pass_taxonomy_v1,"Question addresses Indian and Bihar Freedom Movement, Art, Architecture, or History.",False,,
BPSC-Q-000219,2020,65th BPSC Mains,GS 1,Section I,6,38,English,"fuEufyf[kr	esa	ls	fdUgha	nks	ij	laf{kIr	fVIif.k;k¡	fyf[k;s%	 19×2=38 (d)	MkW-	jktsaæ	izlkn	vkSj	jk""Vªh;	vkanksyu ([k)	tkfr	vkSj	èkeZ	ij	xk¡èkhth	ds	fopkj (x)	fcgkj	esa	nfyr	vkanksyu",2,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000220,2020,65th BPSC Mains,GS 1,Section I,7,38,English,"Discuss	the	pattern	of	globale	spread	of	Covid-19	pandemic	with	reference	to	the	international	migration and	trade.	 38 varjkZ""Vªh;	LFkkukarj.k	vkSj	O;kikj	ds	lanHkZ	esa	dksfoM& 19	egkekjh	ds	oSf'od	izlkj	ds	rjhds	dh	ppkZ	dhft;sA",3,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000221,2020,65th BPSC Mains,GS 1,Section I,8,38,English,"What	are	the	variables	of	the	World	Happiness	Report-2020?	Give	reasons	why	the	Nordic	countries	are considered	as	the	top	ranking	countries	in	the	world.	 38 fo'o	 [kq'kgkyh	fjiksVZ&2020	ds	foHksn	ds	D;k	gSa\	dkj.k	crkb,	fd	ukWfMZd	ns'kksa	dks	fo'o	esa	izFke&Lrjh;	ns'k	D;ksa ekuk	tkrk	gS\",3,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000222,2020,65th BPSC Mains,GS 1,Section I,9,38,English,Examine	the	recent	disasters	like	'Bushfire'	in	Australia	and	'Amazon	Burn'	in	Brazil	with	their	causes	and impacts	on	local	ecological	and	global	atmosheric	conditions.	 38 vkWLVªsfy;k	 ds	 ^taxyh	 vkx*	 (cq'k&iQk;j)	 vkSj	 czkthy	 ds	 ^ves”ku	 nkg*	 tSlh	 rkRdkfyd	 vkinkvksa	 dh	 muds dkj.kksa	vkSj	LFkkuh;	ikfjfLFkfrd	rFkk	oSf'od	okrkoj.kh;	n'kkvksa	ij	izHkko	lfgr	tk¡p	dhft;sA,3,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-04,Geography & Disaster Management,0.92,two_pass_taxonomy_v1,"Question focuses on Geography, Natural Resources, Monsoon, or Disaster Management.",False,Indian & Bihar Economy,0.7
BPSC-Q-000223,2020,65th BPSC Mains,GS 1,Section I,10,38,English,Explain	the	socio-economic 	and	ecological 	implications	 of	Covid-19	 lockdown	 in	India	with examples.	 38 Hkkjr	esa	dksfoM& 19	ykWdMkmu	ds	lkekftd&vkfFkZd	vkSj	ikfjfLFkfrd	fufgrkFkks±	dh	lksnkgj.k	O;k[;k	dhft;sA,3,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000224,2020,65th BPSC Mains,GS 1,Section I,11,38,English,"""With	'Mission	 Shakti',	 India	becomes	the	fourth	largest	space	power	in	the	world.""	Discuss	this statement.	 38 ¶fe'ku	 'kfDr*	 ds	 lkFk	 Hkkjr	 fo'o	 dh	 pkSFkh	 lcls	 cM+h	 varfj{k	 'kfDr	 cu	 x;k	 gSA¸	 bl	 dFku	 ij	 ppkZ dhft;sA [kaM&III/Section-III",3,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000225,2020,65th BPSC Mains,GS 1,Section I,12,38,English,"Given	below	is	a	pie	diagram	of	population	pertaining	to	the	year	1998	and	the	table	pertaining	to	sex	and literacy-wise	population	ratio	of	different	States	of	India.	Read	these	carefully	and	give	answers	to	the questions	that	follow:	 38 TN 9% AP 25% MP 20% Delhi 8% Goa 12% Bihar 11% UP 15% States Sex and Literacy-wise Population Ratio Sex Literacy Male Female Literate Illiterate AP 5 3 2 7 MP 3 1 1 4 Delhi 2 3 2 1 Goa 3 5 3 2 Bihar 3 4 4 1 UP 3 2 7 2 TN 3 4 9 4 Total population of the given States = 32,76,000",3,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000226,2020,65th BPSC Mains,GS 1,Section I,13,,English,The	following	chart	shows	the	production	of	cars	in	thousands	for	different	companies	in	India.	Read	the multiple	bar	diagram	and	answer	the	questions	given	below: Production	of	Cars	for	2002-05	period	from	the	selected	manufactures 0 5 10 15 20 25 2002-03,4,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000227,2020,65th BPSC Mains,GS 1,Section I,2003,,Unknown,04,4,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000228,2020,65th BPSC Mains,GS 1,Section I,2004,,English,05 Honda GM Maruti HM Hyundai,4,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000229,2020,65th BPSC Mains,GS 1,Section I,2004,36,English,"05? (c)	 What	are	the	ratios	of	total	production	of	cars	during	the	successive	years? (d)	 In	 2005-06,	the	production	of	cars	by	Maruti	and	Hindustan	Motors	was	doubled,	while	for	all other	companies	the	production	remains	the	same.	What	is	the	percentage	increase	in	overall production?		 8+10+10+8=36 uhps	 nh	gqbZ	cgq'kykdk	ys[kkfp=k	esa	Hkkjr	dh	fofHkUu	daifu;ksa	dh	dkjksa	ds	mRiknu	(g”kkj	esa)	dks	n'kkZ;k	x;k	gSA bldk	vè;;u	dhft;s	rFkk	fuEufyf[kr	iz'uksa	ds	mÙkj	nhft;s% o""kZ	2002	ls	2005	rd	dh	vofèk	esa	pqus	gq, fuekZrkvksa	dh	dkjksa	dk	mRiknu 0 5 10 15 20 25 2002-03",5,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000230,2020,65th BPSC Mains,GS 1,Section I,2003,,Unknown,04,5,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000231,2020,65th BPSC Mains,GS 1,Section I,2004,,English,"05 gksaMk tujy eksVlZ fganqLrku eksVlZ gqaMbZek#rh (d)	 fdu	 daifu;ksa	ds	mRiknu	esa	fiNys	o""kZ	dh	rqyuk	esa	vfèkdre	vkSj	U;wure	izfr'kr	dh	o`f¼	rFkk	gkfu	gqbZ gS\	okLrfod	izfr'kr	dk	mYys[k	Hkh	dhft;sA ([k)	 ek#rh	vkSj	gksaMk	ds	 2003&04	vkSj	2004&05	o""kZ	ds	mRiknuksa	ds	varj	dk	vuqikr	D;k	gS\ (x)	 lrr	o""kks±	esa	dkjksa	ds	dqy	mRiknu	ds	vuqikr	D;k	gSa\ (?k)	 o""kZ	 2005&06	esa	ek#rh	,oa	fganqLrku	eksVlZ	dh	dkjksa	dk	mRiknu	nksxquk	gks	x;k]	tcfd	ckfd	daifu;ksa	dk mRiknu	vifjofrZr	jgkA	dqy	mRiknu	esa	fdrus	izfr'kr	dh	o`f¼	gqbZ\",5,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000232,2020,65th BPSC Mains,GS 1,Section I,14,38,English,Study	the	following	graphs	and	answer	the	questions	given	below:	 38,5,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
